onset	duration	trial_type	file_path	image_nr	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_image_nr	things_exemplar_nr	RT
3.0000	500	exp	images_meg/rope/rope_12s.jpg	15996	1333	12	n/a	1333.0000	18964.0000	12.0000	n/a
4.7000	500	exp	images_meg/polaroid/polaroid_12s.jpg	14556	1213	12	n/a	1213.0000	17252.0000	12.0000	n/a
6.3500	500	exp	images_meg/cabbage/cabbage_12s.jpg	2796	233	12	n/a	233.0000	3478.0000	12.0000	n/a
7.8000	500	exp	images_meg/scarf/scarf_12s.jpg	16536	1378	12	n/a	1378.0000	19577.0000	12.0000	n/a
9.1500	500	catch	images_catch_meg/catch045.jpg	22293	1855	45	n/a	n/a	n/a	n/a	0.4783
10.4500	500	exp	images_meg/badge/badge_12s.jpg	636	53	12	n/a	53.0000	771.0000	12.0000	n/a
11.9000	500	exp	images_meg/breakfast/breakfast_12s.jpg	2376	198	12	n/a	198.0000	3007.0000	12.0000	n/a
13.5500	500	exp	images_meg/lime/lime_12s.jpg	11172	931	12	n/a	931.0000	13302.0000	12.0000	n/a
15.2000	500	exp	images_meg/chainsaw/chainsaw_12s.jpg	3600	300	12	n/a	300.0000	4378.0000	12.0000	n/a
16.9000	500	catch	images_catch_meg/catch019.jpg	22267	1855	19	n/a	n/a	n/a	n/a	0.6933
18.2500	500	exp	images_meg/phone/phone_12s.jpg	13944	1162	12	n/a	1162.0000	16543.0000	12.0000	n/a
19.8500	500	exp	images_meg/bassinet/bassinet_12s.jpg	1032	86	12	n/a	86.0000	1278.0000	12.0000	n/a
21.1500	500	exp	images_meg/clock/clock_12n.jpg	4320	360	12	n/a	360.0000	5213.0000	12.0000	n/a
22.4500	500	exp	images_meg/tree_trunk/tree_trunk_12s.jpg	20520	1710	12	n/a	1710.0000	24125.0000	12.0000	n/a
24.1000	500	exp	images_meg/tomato_sauce/tomato_sauce_12s.jpg	20088	1674	12	n/a	1674.0000	23639.0000	12.0000	n/a
25.4000	500	exp	images_meg/crib/crib_12s.jpg	5304	442	12	n/a	442.0000	6400.0000	12.0000	n/a
26.8000	500	exp	images_meg/skull/skull_12s.jpg	17508	1459	12	n/a	1459.0000	20692.0000	12.0000	n/a
28.1000	500	exp	images_meg/neck/neck_12s.jpg	12648	1054	12	n/a	1054.0000	15013.0000	12.0000	n/a
29.5000	500	exp	images_meg/chinchilla/chinchilla_12s.jpg	3996	333	12	n/a	333.0000	4820.0000	12.0000	n/a
30.9500	500	test	images_test_meg/dish_14s.jpg	22581	490	13	133.0000	490.0000	7093.0000	14.0000	n/a
32.3000	500	catch	images_catch_meg/catch176.jpg	22424	1855	176	n/a	n/a	n/a	n/a	0.5108
33.8500	500	exp	images_meg/turtle/turtle_12s.jpg	20844	1737	12	n/a	1737.0000	24485.0000	12.0000	n/a
35.3500	500	exp	images_meg/kebab/kebab_12n.jpg	10392	866	12	n/a	866.0000	12391.0000	12.0000	n/a
36.9000	500	test	images_test_meg/beachball_16s.jpg	22455	100	13	7.0000	100.0000	1510.0000	16.0000	n/a
38.3000	500	exp	images_meg/chessboard/chessboard_12s.jpg	3828	319	12	n/a	319.0000	4640.0000	12.0000	n/a
39.7500	500	exp	images_meg/cork/cork_12s.jpg	4920	410	12	n/a	410.0000	5897.0000	12.0000	n/a
41.4000	500	catch	images_catch_meg/catch018.jpg	22266	1855	18	n/a	n/a	n/a	n/a	0.4782
43.1000	500	exp	images_meg/oven/oven_12s.jpg	13080	1090	12	n/a	1090.0000	15517.0000	12.0000	n/a
44.4000	500	exp	images_meg/viewfinder/viewfinder_12s.jpg	21168	1764	12	n/a	1764.0000	24871.0000	12.0000	n/a
45.8500	500	catch	images_catch_meg/catch200.jpg	22448	1855	200	n/a	n/a	n/a	n/a	0.4753
47.5500	500	exp	images_meg/mixer/mixer_12s.jpg	12120	1010	12	n/a	1010.0000	14401.0000	12.0000	n/a
48.9000	500	test	images_test_meg/typewriter_13s.jpg	22540	1742	13	92.0000	1742.0000	24559.0000	13.0000	n/a
50.5500	500	exp	images_meg/boxing_gloves/boxing_gloves_12s.jpg	2208	184	12	n/a	184.0000	2795.0000	12.0000	n/a
51.8500	500	exp	images_meg/chips/chips_12s.jpg	4032	336	12	n/a	336.0000	4863.0000	12.0000	n/a
53.5000	500	test	images_test_meg/guacamole_18s.jpg	22495	720	13	47.0000	720.0000	10328.0000	18.0000	n/a
54.9000	500	exp	images_meg/counter/counter_12s.jpg	5100	425	12	n/a	425.0000	6130.0000	12.0000	n/a
56.4000	500	exp	images_meg/soccer_ball/soccer_ball_12s.jpg	17868	1489	12	n/a	1489.0000	21086.0000	12.0000	n/a
58.1000	500	exp	images_meg/bracket/bracket_12s.jpg	2280	190	12	n/a	190.0000	2888.0000	12.0000	n/a
59.7000	500	exp	images_meg/whipped_cream/whipped_cream_12s.jpg	21732	1811	12	n/a	1811.0000	25513.0000	12.0000	n/a
61.1500	500	exp	images_meg/nail_file/nail_file_12s.jpg	12588	1049	12	n/a	1049.0000	14943.0000	12.0000	n/a
62.8000	500	exp	images_meg/altar/altar_12s.jpg	204	17	12	n/a	17.0000	243.0000	12.0000	n/a
64.2000	500	exp	images_meg/punching_bag/punching_bag_12s.jpg	15084	1257	12	n/a	1257.0000	17913.0000	12.0000	n/a
65.8000	500	exp	images_meg/perfume/perfume_12s.jpg	13860	1155	12	n/a	1155.0000	16442.0000	12.0000	n/a
67.1000	500	exp	images_meg/chipmunk/chipmunk_12s.jpg	4020	335	12	n/a	335.0000	4847.0000	12.0000	n/a
68.5500	500	exp	images_meg/ram/ram_12s.jpg	15396	1283	12	n/a	1283.0000	18274.0000	12.0000	n/a
69.9000	500	test	images_test_meg/penguin_14s.jpg	22614	1146	13	166.0000	1146.0000	16307.0000	14.0000	n/a
71.2500	500	exp	images_meg/bench/bench_12s.jpg	1452	121	12	n/a	121.0000	1854.0000	12.0000	n/a
72.5500	500	catch	images_catch_meg/catch044.jpg	22292	1855	44	n/a	n/a	n/a	n/a	0.4277
74.0500	500	exp	images_meg/nail_polish/nail_polish_12s.jpg	12600	1050	12	n/a	1050.0000	14958.0000	12.0000	n/a
75.6000	500	exp	images_meg/turnstile/turnstile_12s.jpg	20820	1735	12	n/a	1735.0000	24459.0000	12.0000	n/a
77.3000	500	exp	images_meg/wheel/wheel_12s.jpg	21684	1807	12	n/a	1807.0000	25463.0000	12.0000	n/a
