onset	duration	trial_type	file_path	image_nr	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_image_nr	things_exemplar_nr	RT
3.0000	500	exp	images_meg/paint/paint_01b.jpg	13153	1097	1	n/a	1097.0000	15615.0000	1.0000	n/a
4.5500	500	test	images_test_meg/meatball_15s.jpg	22605	990	13	157.0000	990.0000	14110.0000	15.0000	n/a
6.1500	500	test	images_test_meg/bobsled_14s.jpg	22465	156	13	17.0000	156.0000	2393.0000	14.0000	n/a
7.8500	500	exp	images_meg/possum/possum_01b.jpg	14737	1229	1	n/a	1229.0000	17478.0000	1.0000	n/a
9.2500	500	exp	images_meg/pen/pen_01b.jpg	13693	1142	1	n/a	1142.0000	16245.0000	1.0000	n/a
10.7000	500	test	images_test_meg/beachball_16s.jpg	22455	100	13	7.0000	100.0000	1510.0000	16.0000	n/a
12.2500	500	exp	images_meg/piano/piano_01b.jpg	13981	1166	1	n/a	1166.0000	16586.0000	1.0000	n/a
13.8000	500	catch	images_catch_meg/catch081.jpg	22329	1855	81	n/a	n/a	n/a	n/a	0.4842
15.1000	500	exp	images_meg/beanbag/beanbag_01b.jpg	1237	104	1	n/a	104.0000	1557.0000	1.0000	n/a
16.4000	500	exp	images_meg/pantyhose/pantyhose_01b.jpg	13321	1111	1	n/a	1111.0000	15803.0000	1.0000	n/a
17.7000	500	exp	images_meg/crossbow/crossbow_01s.jpg	5329	445	1	n/a	445.0000	6438.0000	1.0000	n/a
19.0000	500	catch	images_catch_meg/catch002.jpg	22250	1855	2	n/a	n/a	n/a	n/a	0.4781
20.6500	500	exp	images_meg/coyote/coyote_01b.jpg	5125	428	1	n/a	428.0000	6166.0000	1.0000	n/a
22.0500	500	exp	images_meg/birthday_cake/birthday_cake_01b.jpg	1585	133	1	n/a	133.0000	2033.0000	1.0000	n/a
23.5500	500	exp	images_meg/punch1/punch1_01s.jpg	15049	1255	1	n/a	1255.0000	17874.0000	1.0000	n/a
24.9500	500	exp	images_meg/bowl/bowl_01b.jpg	2125	178	1	n/a	178.0000	2702.0000	1.0000	n/a
26.6500	500	exp	images_meg/file2/file2_01b.jpg	7009	585	1	n/a	585.0000	8455.0000	1.0000	n/a
27.9500	500	exp	images_meg/rocking_horse/rocking_horse_01s.jpg	15865	1323	1	n/a	1323.0000	18821.0000	1.0000	n/a
29.6500	500	exp	images_meg/noose/noose_01b.jpg	12745	1063	1	n/a	1063.0000	15119.0000	1.0000	n/a
30.9500	500	exp	images_meg/cymbal/cymbal_01b.jpg	5617	469	1	n/a	469.0000	6791.0000	1.0000	n/a
32.3500	500	catch	images_catch_meg/catch060.jpg	22308	1855	60	n/a	n/a	n/a	n/a	0.4755
33.8000	500	exp	images_meg/pendulum/pendulum_01b.jpg	13729	1145	1	n/a	1145.0000	16281.0000	1.0000	n/a
35.5000	500	exp	images_meg/egg/egg_01b.jpg	6553	547	1	n/a	547.0000	7935.0000	1.0000	n/a
36.8500	500	exp	images_meg/jukebox/jukebox_01n.jpg	10285	858	1	n/a	858.0000	12266.0000	1.0000	n/a
38.3000	500	exp	images_meg/honey/honey_01b.jpg	9457	789	1	n/a	789.0000	11280.0000	1.0000	n/a
39.6500	500	exp	images_meg/wrist/wrist_01b.jpg	22105	1843	1	n/a	1843.0000	25940.0000	1.0000	n/a
41.2000	500	exp	images_meg/spareribs/spareribs_01b.jpg	18061	1506	1	n/a	1506.0000	21297.0000	1.0000	n/a
42.8000	500	exp	images_meg/tuning_fork/tuning_fork_01b.jpg	20737	1729	1	n/a	1729.0000	24366.0000	1.0000	n/a
44.2000	500	test	images_test_meg/cucumber_13s.jpg	22577	458	13	129.0000	458.0000	6634.0000	13.0000	n/a
45.7500	500	exp	images_meg/blackberry/blackberry_01b.jpg	1621	136	1	n/a	136.0000	2076.0000	1.0000	n/a
47.3500	500	exp	images_meg/microwave/microwave_01b.jpg	12001	1001	1	n/a	1001.0000	14248.0000	1.0000	n/a
48.8000	500	exp	images_meg/spatula/spatula_01b.jpg	18097	1509	1	n/a	1509.0000	21337.0000	1.0000	n/a
50.3000	500	exp	images_meg/bat2/bat2_01b.jpg	1057	89	1	n/a	89.0000	1320.0000	1.0000	n/a
51.6000	500	catch	images_catch_meg/catch097.jpg	22345	1855	97	n/a	n/a	n/a	n/a	0.5748
53.2500	500	exp	images_meg/duckling/duckling_01b.jpg	6313	527	1	n/a	527.0000	7640.0000	1.0000	n/a
54.5500	500	exp	images_meg/sickle/sickle_01b.jpg	17293	1442	1	n/a	1442.0000	20444.0000	1.0000	n/a
56.1500	500	test	images_test_meg/wasp_15n.jpg	22545	1786	13	97.0000	1786.0000	25182.0000	15.0000	n/a
57.6500	500	exp	images_meg/meatball/meatball_01b.jpg	11869	990	1	n/a	990.0000	14096.0000	1.0000	n/a
59.0000	500	exp	images_meg/ladle/ladle_01b.jpg	10645	888	1	n/a	888.0000	12709.0000	1.0000	n/a
60.4500	500	exp	images_meg/flask/flask_01b.jpg	7345	613	1	n/a	613.0000	8851.0000	1.0000	n/a
61.9000	500	exp	images_meg/firecracker/firecracker_01b.jpg	7129	595	1	n/a	595.0000	8592.0000	1.0000	n/a
63.4000	500	exp	images_meg/solar_panel/solar_panel_01b.jpg	17917	1494	1	n/a	1494.0000	21139.0000	1.0000	n/a
65.0500	500	exp	images_meg/chili/chili_01b.jpg	3925	328	1	n/a	328.0000	4744.0000	1.0000	n/a
66.5500	500	exp	images_meg/maple_syrup/maple_syrup_01b.jpg	11653	972	1	n/a	972.0000	13853.0000	1.0000	n/a
68.2500	500	exp	images_meg/locker/locker_01b.jpg	11293	942	1	n/a	942.0000	13442.0000	1.0000	n/a
69.8500	500	exp	images_meg/envelope/envelope_01b.jpg	6697	559	1	n/a	559.0000	8095.0000	1.0000	n/a
71.4000	500	exp	images_meg/camcorder/camcorder_01b.jpg	2929	245	1	n/a	245.0000	3627.0000	1.0000	n/a
72.7000	500	test	images_test_meg/penguin_14s.jpg	22614	1146	13	166.0000	1146.0000	16307.0000	14.0000	n/a
74.0000	500	exp	images_meg/hose/hose_01b.jpg	9601	801	1	n/a	801.0000	11452.0000	1.0000	n/a
75.6500	500	catch	images_catch_meg/catch126.jpg	22374	1855	126	n/a	n/a	n/a	n/a	0.5893
77.2500	500	exp	images_meg/shoehorn/shoehorn_01b.jpg	17101	1426	1	n/a	1426.0000	20222.0000	1.0000	n/a
78.8500	500	exp	images_meg/hopscotch/hopscotch_01b.jpg	9553	797	1	n/a	797.0000	11397.0000	1.0000	n/a
80.2500	500	exp	images_meg/riser/riser_01b.jpg	15769	1315	1	n/a	1315.0000	18709.0000	1.0000	n/a
81.9000	500	exp	images_meg/compass/compass_01b.jpg	4705	393	1	n/a	393.0000	5650.0000	1.0000	n/a
83.4000	500	exp	images_meg/needle/needle_01s.jpg	12661	1056	1	n/a	1056.0000	15029.0000	1.0000	n/a
84.7500	500	exp	images_meg/bracket/bracket_01b.jpg	2269	190	1	n/a	190.0000	2877.0000	1.0000	n/a
86.4500	500	exp	images_meg/kettle/kettle_01b.jpg	10417	869	1	n/a	869.0000	12426.0000	1.0000	n/a
87.7500	500	exp	images_meg/flamethrower/flamethrower_01b.jpg	7285	608	1	n/a	608.0000	8781.0000	1.0000	n/a
89.2000	500	exp	images_meg/lizard/lizard_01b.jpg	11245	938	1	n/a	938.0000	13393.0000	1.0000	n/a
90.7500	500	exp	images_meg/stove2/stove2_01b.jpg	18769	1565	1	n/a	1565.0000	22096.0000	1.0000	n/a
92.4000	500	exp	images_meg/thumbtack/thumbtack_01b.jpg	19849	1655	1	n/a	1655.0000	23363.0000	1.0000	n/a
93.8500	500	exp	images_meg/leek/leek_01b.jpg	10921	911	1	n/a	911.0000	13023.0000	1.0000	n/a
95.5500	500	test	images_test_meg/turtle_16n.jpg	22644	1737	13	196.0000	1737.0000	24489.0000	16.0000	n/a
96.8500	500	catch	images_catch_meg/catch131.jpg	22379	1855	131	n/a	n/a	n/a	n/a	0.5025
98.4000	500	exp	images_meg/water_filter/water_filter_01b.jpg	21469	1790	1	n/a	1790.0000	25222.0000	1.0000	n/a
99.8500	500	exp	images_meg/dolly/dolly_01s.jpg	6013	502	1	n/a	502.0000	7248.0000	1.0000	n/a
101.2000	500	exp	images_meg/gutter/gutter_01b.jpg	8749	730	1	n/a	730.0000	10474.0000	1.0000	n/a
102.8000	500	exp	images_meg/latte/latte_01b.jpg	10813	902	1	n/a	902.0000	12908.0000	1.0000	n/a
104.4500	500	exp	images_meg/plastic_film/plastic_film_01b.jpg	14353	1197	1	n/a	1197.0000	17012.0000	1.0000	n/a
105.7500	500	exp	images_meg/handprint/handprint_01b.jpg	9001	751	1	n/a	751.0000	10746.0000	1.0000	n/a
107.2500	500	exp	images_meg/dishwashing_liquid/dishwashing_liquid_01b.jpg	5905	493	1	n/a	493.0000	7126.0000	1.0000	n/a
108.6000	500	exp	images_meg/tapestry/tapestry_01b.jpg	19501	1626	1	n/a	1626.0000	22953.0000	1.0000	n/a
110.1000	500	exp	images_meg/hole/hole_01b.jpg	9421	786	1	n/a	786.0000	11240.0000	1.0000	n/a
111.8000	500	exp	images_meg/mast/mast_01b.jpg	11773	982	1	n/a	982.0000	13992.0000	1.0000	n/a
113.4500	500	exp	images_meg/airbag/airbag_01b.jpg	85	8	1	n/a	8.0000	98.0000	1.0000	n/a
114.7500	500	exp	images_meg/scallion/scallion_01b.jpg	16465	1373	1	n/a	1373.0000	19499.0000	1.0000	n/a
116.1000	500	exp	images_meg/caterpillar/caterpillar_01b.jpg	3433	287	1	n/a	287.0000	4186.0000	1.0000	n/a
117.7000	500	exp	images_meg/maggot/maggot_01b.jpg	11461	956	1	n/a	956.0000	13626.0000	1.0000	n/a
119.2500	500	exp	images_meg/metal_detector/metal_detector_01b.jpg	11953	997	1	n/a	997.0000	14194.0000	1.0000	n/a
120.7000	500	exp	images_meg/clothes/clothes_01b.jpg	4333	362	1	n/a	362.0000	5227.0000	1.0000	n/a
122.0500	500	exp	images_meg/fox/fox_01b.jpg	7657	639	1	n/a	639.0000	9206.0000	1.0000	n/a
123.4500	500	exp	images_meg/camel/camel_01b.jpg	2941	246	1	n/a	246.0000	3639.0000	1.0000	n/a
125.0000	500	exp	images_meg/cap/cap_01b.jpg	3181	266	1	n/a	266.0000	3911.0000	1.0000	n/a
126.3000	500	catch	images_catch_meg/catch139.jpg	22387	1855	139	n/a	n/a	n/a	n/a	0.3585
127.8000	500	exp	images_meg/train/train_01b.jpg	20377	1699	1	n/a	1699.0000	23968.0000	1.0000	n/a
129.5000	500	exp	images_meg/buckle/buckle_01b.jpg	2521	211	1	n/a	211.0000	3165.0000	1.0000	n/a
131.0500	500	exp	images_meg/shutter/shutter_01b.jpg	17281	1441	1	n/a	1441.0000	20429.0000	1.0000	n/a
132.6500	500	exp	images_meg/bee/bee_01b.jpg	1333	112	1	n/a	112.0000	1695.0000	1.0000	n/a
134.2000	500	catch	images_catch_meg/catch090.jpg	22338	1855	90	n/a	n/a	n/a	n/a	0.5565
135.8000	500	exp	images_meg/coin/coin_01b.jpg	4621	386	1	n/a	386.0000	5551.0000	1.0000	n/a
137.2000	500	exp	images_meg/generator/generator_01b.jpg	8053	672	1	n/a	672.0000	9623.0000	1.0000	n/a
138.7000	500	exp	images_meg/camera1/camera1_01b.jpg	2965	248	1	n/a	248.0000	3666.0000	1.0000	n/a
140.0000	500	exp	images_meg/patch/patch_01b.jpg	13501	1126	1	n/a	1126.0000	16030.0000	1.0000	n/a
141.6500	500	exp	images_meg/dessert/dessert_01b.jpg	5773	482	1	n/a	482.0000	6965.0000	1.0000	n/a
142.9500	500	test	images_test_meg/pumpkin_21n.jpg	22524	1254	13	76.0000	1254.0000	17873.0000	21.0000	n/a
144.6500	500	exp	images_meg/bib/bib_01n.jpg	1465	123	1	n/a	123.0000	1871.0000	1.0000	n/a
146.3500	500	exp	images_meg/pocketknife/pocketknife_01b.jpg	14485	1208	1	n/a	1208.0000	17163.0000	1.0000	n/a
148.0000	500	exp	images_meg/dandelion/dandelion_01s.jpg	5665	473	1	n/a	473.0000	6845.0000	1.0000	n/a
149.3000	500	exp	images_meg/tarp/tarp_01b.jpg	19537	1629	1	n/a	1629.0000	22998.0000	1.0000	n/a
150.8000	500	exp	images_meg/lighter/lighter_01s.jpg	11137	929	1	n/a	929.0000	13264.0000	1.0000	n/a
152.3000	500	exp	images_meg/spinach/spinach_01b.jpg	18181	1516	1	n/a	1516.0000	21432.0000	1.0000	n/a
153.6000	500	exp	images_meg/block/block_01b.jpg	1717	144	1	n/a	144.0000	2198.0000	1.0000	n/a
155.0000	500	catch	images_catch_meg/catch051.jpg	22299	1855	51	n/a	n/a	n/a	n/a	0.4441
156.5500	500	exp	images_meg/omelet/omelet_01b.jpg	12913	1077	1	n/a	1077.0000	15308.0000	1.0000	n/a
157.8500	500	exp	images_meg/tack/tack_01b.jpg	19333	1612	1	n/a	1612.0000	22762.0000	1.0000	n/a
