onset	duration	trial_type	file_path	image_nr	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_image_nr	things_exemplar_nr	RT
3.0000	500	exp	images_meg/shawl/shawl_03s.jpg	16935	1412	3	n/a	1412.0000	20038.0000	3.0000	n/a
4.4500	500	exp	images_meg/boxing_gloves/boxing_gloves_03s.jpg	2199	184	3	n/a	184.0000	2786.0000	3.0000	n/a
5.9000	500	exp	images_meg/shell3/shell3_03s.jpg	17031	1420	3	n/a	1420.0000	20145.0000	3.0000	n/a
7.3000	500	exp	images_meg/grapefruit/grapefruit_03s.jpg	8439	704	3	n/a	704.0000	10090.0000	3.0000	n/a
8.9500	500	exp	images_meg/cake/cake_03s.jpg	2847	238	3	n/a	238.0000	3532.0000	3.0000	n/a
10.6000	500	exp	images_meg/coil/coil_03s.jpg	4611	385	3	n/a	385.0000	5541.0000	3.0000	n/a
12.2000	500	exp	images_meg/wick/wick_03s.jpg	21783	1816	3	n/a	1816.0000	25570.0000	3.0000	n/a
13.6000	500	test	images_test_meg/wig_13s.jpg	22548	1817	13	100.0000	1817.0000	25592.0000	13.0000	n/a
15.2500	500	exp	images_meg/cord/cord_03s.jpg	4887	408	3	n/a	408.0000	5861.0000	3.0000	n/a
16.7000	500	exp	images_meg/shoe_polish/shoe_polish_03s.jpg	17091	1425	3	n/a	1425.0000	20212.0000	3.0000	n/a
18.0000	500	exp	images_meg/biscuit/biscuit_03s.jpg	1599	134	3	n/a	134.0000	2053.0000	3.0000	n/a
19.4000	500	exp	images_meg/slot_machine/slot_machine_03s.jpg	17643	1471	3	n/a	1471.0000	20838.0000	3.0000	n/a
20.7500	500	exp	images_meg/piglet/piglet_03s.jpg	14079	1174	3	n/a	1174.0000	16704.0000	3.0000	n/a
22.2500	500	exp	images_meg/mulberry/mulberry_03s.jpg	12447	1038	3	n/a	1038.0000	14789.0000	3.0000	n/a
23.9000	500	exp	images_meg/rollerblade/rollerblade_03s.jpg	15915	1327	3	n/a	1327.0000	18878.0000	3.0000	n/a
25.4000	500	exp	images_meg/shoe/shoe_03s.jpg	17079	1424	3	n/a	1424.0000	20194.0000	3.0000	n/a
26.7000	500	catch	images_catch_meg/catch169.jpg	22417	1855	169	n/a	n/a	n/a	n/a	0.6291
28.1500	500	exp	images_meg/ice_cream/ice_cream_03s.jpg	9807	818	3	n/a	818.0000	11700.0000	3.0000	n/a
29.7500	500	exp	images_meg/scrambled_egg/scrambled_egg_03s.jpg	16635	1387	3	n/a	1387.0000	19691.0000	3.0000	n/a
31.2500	500	exp	images_meg/balance_beam/balance_beam_03s.jpg	699	59	3	n/a	59.0000	869.0000	3.0000	n/a
32.6000	500	exp	images_meg/blowfish/blowfish_03s.jpg	1755	147	3	n/a	147.0000	2247.0000	3.0000	0.5087
34.2000	500	exp	images_meg/gallows/gallows_03s.jpg	7839	654	3	n/a	654.0000	9397.0000	3.0000	n/a
35.9000	500	exp	images_meg/barcode/barcode_03s.jpg	879	74	3	n/a	74.0000	1090.0000	3.0000	n/a
37.6000	500	exp	images_meg/earwig/earwig_03s.jpg	6495	542	3	n/a	542.0000	7866.0000	3.0000	n/a
39.3000	500	exp	images_meg/modem/modem_03s.jpg	12135	1012	3	n/a	1012.0000	14417.0000	3.0000	n/a
40.8500	500	exp	images_meg/rust/rust_03s.jpg	16107	1343	3	n/a	1343.0000	19097.0000	3.0000	n/a
42.3000	500	exp	images_meg/almond/almond_03s.jpg	159	14	3	n/a	14.0000	194.0000	3.0000	n/a
43.9000	500	catch	images_catch_meg/catch114.jpg	22362	1855	114	n/a	n/a	n/a	n/a	0.6253
45.4000	500	exp	images_meg/fire_hydrant/fire_hydrant_03s.jpg	7107	593	3	n/a	593.0000	8566.0000	3.0000	n/a
47.0000	500	exp	images_meg/telephone_pole/telephone_pole_03s.jpg	19671	1640	3	n/a	1640.0000	23153.0000	3.0000	n/a
48.6500	500	exp	images_meg/wig/wig_03s.jpg	21795	1817	3	n/a	1817.0000	25582.0000	3.0000	n/a
50.1000	500	exp	images_meg/branch/branch_03s.jpg	2307	193	3	n/a	193.0000	2918.0000	3.0000	n/a
51.6500	500	exp	images_meg/yolk/yolk_03s.jpg	22203	1851	3	n/a	1851.0000	26047.0000	3.0000	n/a
53.3500	500	exp	images_meg/mousse/mousse_03s.jpg	12363	1031	3	n/a	1031.0000	14699.0000	3.0000	n/a
54.8500	500	exp	images_meg/rollerskate/rollerskate_03s.jpg	15927	1328	3	n/a	1328.0000	18891.0000	3.0000	n/a
56.3000	500	test	images_test_meg/hovercraft_13n.jpg	22501	809	13	53.0000	809.0000	11575.0000	13.0000	n/a
58.0000	500	exp	images_meg/pastry/pastry_03n.jpg	13491	1125	3	n/a	1125.0000	16019.0000	3.0000	n/a
59.6000	500	exp	images_meg/fire_alarm/fire_alarm_03s.jpg	7095	592	3	n/a	592.0000	8545.0000	3.0000	n/a
60.9500	500	exp	images_meg/popcorn/popcorn_03s.jpg	14679	1224	3	n/a	1224.0000	17413.0000	3.0000	n/a
62.6000	500	test	images_test_meg/nose_13s.jpg	22608	1064	13	160.0000	1064.0000	15145.0000	13.0000	n/a
64.1000	500	exp	images_meg/piano/piano_03n.jpg	13983	1166	3	n/a	1166.0000	16588.0000	3.0000	n/a
65.4500	500	catch	images_catch_meg/catch020.jpg	22268	1855	20	n/a	n/a	n/a	n/a	0.5612
67.1000	500	exp	images_meg/gate/gate_03s.jpg	7947	663	3	n/a	663.0000	9513.0000	3.0000	n/a
68.5500	500	exp	images_meg/loveseat/loveseat_03s.jpg	11367	948	3	n/a	948.0000	13522.0000	3.0000	n/a
69.9500	500	exp	images_meg/knee/knee_03s.jpg	10527	878	3	n/a	878.0000	12564.0000	3.0000	n/a
71.6500	500	exp	images_meg/fingerprint/fingerprint_03s.jpg	7071	590	3	n/a	590.0000	8520.0000	3.0000	n/a
73.2000	500	exp	images_meg/veil/veil_03s.jpg	21063	1756	3	n/a	1756.0000	24748.0000	3.0000	n/a
74.6500	500	exp	images_meg/footprint/footprint_03s.jpg	7587	633	3	n/a	633.0000	9130.0000	3.0000	n/a
76.3500	500	exp	images_meg/inkwell/inkwell_03s.jpg	9963	831	3	n/a	831.0000	11879.0000	3.0000	n/a
77.8500	500	exp	images_meg/power_line/power_line_03s.jpg	14847	1238	3	n/a	1238.0000	17605.0000	3.0000	n/a
79.3000	500	exp	images_meg/tiger/tiger_03s.jpg	19911	1660	3	n/a	1660.0000	23429.0000	3.0000	n/a
80.9000	500	test	images_test_meg/bee_25s.jpg	22560	112	13	112.0000	112.0000	1719.0000	25.0000	n/a
82.4500	500	catch	images_catch_meg/catch132.jpg	22380	1855	132	n/a	n/a	n/a	n/a	0.5787
84.0500	500	exp	images_meg/jug/jug_03s.jpg	10239	854	3	n/a	854.0000	12217.0000	3.0000	n/a
85.7000	500	exp	images_meg/thimble/thimble_03n.jpg	19791	1650	3	n/a	1650.0000	23300.0000	3.0000	n/a
87.3000	500	exp	images_meg/dolly/dolly_03s.jpg	6015	502	3	n/a	502.0000	7250.0000	3.0000	n/a
88.6000	500	exp	images_meg/carriage/carriage_03s.jpg	3315	277	3	n/a	277.0000	4061.0000	3.0000	n/a
