onset	duration	trial_type	file_path	image_nr	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_image_nr	things_exemplar_nr	RT
3.0000	500	exp	images_meg/shawl/shawl_05s.jpg	16937	1412	5	n/a	1412.0000	20040.0000	5.0000	n/a
4.4500	500	exp	images_meg/boxing_gloves/boxing_gloves_05s.jpg	2201	184	5	n/a	184.0000	2788.0000	5.0000	n/a
5.9000	500	exp	images_meg/shell3/shell3_05s.jpg	17033	1420	5	n/a	1420.0000	20147.0000	5.0000	n/a
7.3000	500	exp	images_meg/grapefruit/grapefruit_05s.jpg	8441	704	5	n/a	704.0000	10092.0000	5.0000	n/a
8.9500	500	exp	images_meg/cake/cake_05s.jpg	2849	238	5	n/a	238.0000	3534.0000	5.0000	n/a
10.6000	500	exp	images_meg/coil/coil_05s.jpg	4613	385	5	n/a	385.0000	5543.0000	5.0000	n/a
12.2000	500	exp	images_meg/wick/wick_05s.jpg	21785	1816	5	n/a	1816.0000	25572.0000	5.0000	n/a
13.6000	500	test	images_test_meg/wig_13s.jpg	22548	1817	13	100.0000	1817.0000	25592.0000	13.0000	n/a
15.2500	500	exp	images_meg/cord/cord_05s.jpg	4889	408	5	n/a	408.0000	5863.0000	5.0000	n/a
16.7000	500	exp	images_meg/shoe_polish/shoe_polish_05s.jpg	17093	1425	5	n/a	1425.0000	20214.0000	5.0000	n/a
18.0000	500	exp	images_meg/biscuit/biscuit_05s.jpg	1601	134	5	n/a	134.0000	2055.0000	5.0000	n/a
19.4000	500	exp	images_meg/slot_machine/slot_machine_05s.jpg	17645	1471	5	n/a	1471.0000	20840.0000	5.0000	n/a
20.7500	500	exp	images_meg/piglet/piglet_05s.jpg	14081	1174	5	n/a	1174.0000	16706.0000	5.0000	n/a
22.2500	500	exp	images_meg/mulberry/mulberry_05s.jpg	12449	1038	5	n/a	1038.0000	14791.0000	5.0000	n/a
23.9000	500	exp	images_meg/rollerblade/rollerblade_05s.jpg	15917	1327	5	n/a	1327.0000	18880.0000	5.0000	n/a
25.4000	500	exp	images_meg/shoe/shoe_05s.jpg	17081	1424	5	n/a	1424.0000	20196.0000	5.0000	n/a
26.7000	500	catch	images_catch_meg/catch169.jpg	22417	1855	169	n/a	n/a	n/a	n/a	0.3563
28.1500	500	exp	images_meg/ice_cream/ice_cream_05s.jpg	9809	818	5	n/a	818.0000	11702.0000	5.0000	n/a
29.7500	500	exp	images_meg/scrambled_egg/scrambled_egg_05s.jpg	16637	1387	5	n/a	1387.0000	19693.0000	5.0000	n/a
31.2500	500	exp	images_meg/balance_beam/balance_beam_05s.jpg	701	59	5	n/a	59.0000	871.0000	5.0000	n/a
32.6000	500	exp	images_meg/blowfish/blowfish_05s.jpg	1757	147	5	n/a	147.0000	2249.0000	5.0000	n/a
34.2000	500	exp	images_meg/gallows/gallows_05s.jpg	7841	654	5	n/a	654.0000	9399.0000	5.0000	n/a
35.9000	500	exp	images_meg/barcode/barcode_05s.jpg	881	74	5	n/a	74.0000	1092.0000	5.0000	n/a
37.6000	500	exp	images_meg/earwig/earwig_05s.jpg	6497	542	5	n/a	542.0000	7868.0000	5.0000	n/a
39.3000	500	exp	images_meg/modem/modem_05s.jpg	12137	1012	5	n/a	1012.0000	14419.0000	5.0000	n/a
40.8500	500	exp	images_meg/rust/rust_05s.jpg	16109	1343	5	n/a	1343.0000	19099.0000	5.0000	n/a
42.3000	500	exp	images_meg/almond/almond_05s.jpg	161	14	5	n/a	14.0000	196.0000	5.0000	n/a
43.9000	500	catch	images_catch_meg/catch114.jpg	22362	1855	114	n/a	n/a	n/a	n/a	0.5010
45.4000	500	exp	images_meg/fire_hydrant/fire_hydrant_05s.jpg	7109	593	5	n/a	593.0000	8568.0000	5.0000	n/a
47.0000	500	exp	images_meg/telephone_pole/telephone_pole_05s.jpg	19673	1640	5	n/a	1640.0000	23155.0000	5.0000	n/a
48.6500	500	exp	images_meg/wig/wig_05s.jpg	21797	1817	5	n/a	1817.0000	25584.0000	5.0000	n/a
50.1000	500	exp	images_meg/branch/branch_05s.jpg	2309	193	5	n/a	193.0000	2920.0000	5.0000	n/a
51.6500	500	exp	images_meg/yolk/yolk_05s.jpg	22205	1851	5	n/a	1851.0000	26049.0000	5.0000	n/a
53.3500	500	exp	images_meg/mousse/mousse_05s.jpg	12365	1031	5	n/a	1031.0000	14701.0000	5.0000	n/a
54.8500	500	exp	images_meg/rollerskate/rollerskate_05s.jpg	15929	1328	5	n/a	1328.0000	18893.0000	5.0000	n/a
56.3000	500	test	images_test_meg/hovercraft_13n.jpg	22501	809	13	53.0000	809.0000	11575.0000	13.0000	n/a
58.0000	500	exp	images_meg/pastry/pastry_05s.jpg	13493	1125	5	n/a	1125.0000	16021.0000	5.0000	n/a
59.6000	500	exp	images_meg/fire_alarm/fire_alarm_05s.jpg	7097	592	5	n/a	592.0000	8547.0000	5.0000	n/a
60.9500	500	exp	images_meg/popcorn/popcorn_05s.jpg	14681	1224	5	n/a	1224.0000	17415.0000	5.0000	n/a
62.6000	500	test	images_test_meg/nose_13s.jpg	22608	1064	13	160.0000	1064.0000	15145.0000	13.0000	n/a
64.1000	500	exp	images_meg/piano/piano_05n.jpg	13985	1166	5	n/a	1166.0000	16590.0000	5.0000	n/a
65.4500	500	catch	images_catch_meg/catch020.jpg	22268	1855	20	n/a	n/a	n/a	n/a	0.4565
67.1000	500	exp	images_meg/gate/gate_05s.jpg	7949	663	5	n/a	663.0000	9515.0000	5.0000	n/a
68.5500	500	exp	images_meg/loveseat/loveseat_05s.jpg	11369	948	5	n/a	948.0000	13524.0000	5.0000	n/a
69.9500	500	exp	images_meg/knee/knee_05s.jpg	10529	878	5	n/a	878.0000	12566.0000	5.0000	n/a
